GND;VDBO_source;author_full;author_simple;length
1089914369;Killy_4;Grataroli, Guglielmo, auch: Gulielmus/Guilhelmus Gratarolus;Grataroli, Guglielmo;777.0
118697218;Killy_4;"Gratius, Ortwin(us), eigentl.: Graes, van Graes; Gracius Daventriensis";Gratius, Ortwin;996.0
1035498367;Killy_4;Gratzik, Paul;Gratzik, Paul;376.0
1012772160;Killy_4;Gravinus, Andreas, vermutl. Familienname: Graf, als Student in Tübingen vermutl. lat. Name: Comes;Gravinus, Andreas;915.0
;Killy_4;;‘Grazer Marienleben’;413.0
118746278;Killy_4;Grazie, Marie Eugenie delle;Grazie, Marie Eugenie delle;896.0
119135930;Killy_4;Grebel, Konrad;Grebel, Konrad;711.0
119242745;Killy_4;Greff, Joachim;Greff, Joachim;672.0
118718622;Killy_4;Greflinger, Georg, auch: Celadon, Seladon;Greflinger, Georg;1379.0
171112032;Killy_4;Gregor, Christian;Gregor, Christian;362.0
118697455;Killy_4;Gregor, Joseph;Gregor, Joseph;410.0
120311798;Killy_4;Gregor, Manfred, eigentl.: Gregor Dorfmeister;Gregor, Manfred;652.0
118818058;Killy_4;Gregor-Dellin, Martin;Gregor-Dellin, Martin;550.0
124607187;Killy_4;Gregorii, Gregorius, Johann Gottfried, auch: Melissantes;Gregorii, Johann Gottfried;404.0
118541951;Killy_4;Gregorovius, Ferdinand (Adolf), auch: Ferdinand Fuchsmund;Gregorovius, Ferdinand;1125.0
116830263;Killy_4;Greid, Herman(n), eigentl.: Hermann Grabscheid, auch: Hans Dirk;Greid, Hermann;305.0
118697498;Killy_4;Greif, Martin, eigentl.: Friedrich Hermann Frey, auch: Andreas Griffius;Greif, Martin;545.0
130689645;Killy_4;Greiff, Friedrich, auch: Gryphius;Greiff, Friedrich;717.0
118541978;Killy_4;Greiffenberg, Catharina Regina von, geb. Freiherrin von Seyssenegg;Greiffenberg, Catharina Regina von;1720.0
116830980;Killy_4;Greiner, Leo, auch: Dionysius Tod;Greiner, Leo;390.0
134236106;Killy_4;Greiner, Peter;Greiner, Peter;414.0
116831227;Killy_4;Greinz, Rudolf (Heinrich), auch: Kassian Kluibenschädel;Greinz, Rudolf;555.0
116832193;Killy_4;Grengg, Maria;Grengg, Maria;416.0
118697544;Killy_4;Gresemund, Dietrich, d. J.;Gresemund d. J., Dietrich;378.0
118542052;Killy_4;Greßmann, Uwe;Greßmann, Uwe;495.0
118542087;Killy_4;Gretser, Gretscher(us), Grätscher, Gretserius, Gretzer(us), Jakob, auch: Ioannes Baptista Gallo, Andreas Goppelzrieder, Matthäus Merula, Erasmus Milius;Gretser, Jakob;1382.0
105739650;Killy_4;Greulich, Emil Rudolf, auch: ERGE;Greulich, Emil Rudolf;255.0
119138824;Killy_4;Greve, (Heinz) Ludwig, auch: H. L., Luz, Lutz;Greve, Ludwig;751.0
118697609;Killy_4;Greyerz, Otto von;Greyerz, Otto von;610.0
120525283;Killy_4;Grieninger, Augustin;Grieninger, Augustin;336.0
118542141;Killy_4;Griepenkerl, (Wolfgang) Robert;Griepenkerl, Robert;813.0
116834633;Killy_4;Gries, Johann Diederich;Gries, Johann Diederich;746.0
118697676;Killy_4;Griese, Friedrich;Griese, Friedrich;501.0
100800785;Killy_4;Griesinger, Carl Theodor;Griesinger, Carl Theodor;291.0
128625732;Killy_4;Grill, Evelyn;Grill, Evelyn;303.0
118542192;Killy_4;Grillparzer, Franz (Seraphicus);Grillparzer, Franz;3450.0
118542249;Killy_4;Grimm, Hans (Emil Wilhelm);Grimm, Hans;709.0
118697773;Killy_4;Grimm, Herman Friedrich;Grimm, Herman;829.0
118542257;Killy_4;Grimm, Jacob (Ludwig Carl);Grimm, Jacob;2835.0
118542265;Killy_4;Grimm, Wilhelm (Carl);Grimm, Wilhelm;2833.0
118697781;Killy_4;Grimm, Ludwig Emil;Grimm, Ludwig Emil;521.0
118697765;Killy_4;Grimm, (Friedrich) Melchior Frhr. (seit 1777) von;Grimm, Melchior von;966.0
119115042;Killy_4;Grimme, Friedrich Wilhelm;Grimme, Friedrich Wilhelm;877.0
118542273;Killy_4;Grimmelshausen, Johann (Hans) Jacob Christoph (Christoffel) von, auch: Israel Fromschmidt von Hugenfelß, Samuel Greifnson vom Hirschfeld, Philarchus Grossus von Trommenheim (Tromerheim), Simon Lengfrisch von Hartenfels, Michael Rechulin von Sehmsdorff, German Schleifheim von Sulsfort, Erich Stainfels von Grufensholm, Melchior Sternfels von Fuchshaim (Anagramme);Grimmelshausen, Hans Jacob Christoph von;4450.0
116855304;Killy_4;Grisar, Erich;Grisar, Erich;493.0
118697854;Killy_4;Grisebach, Eduard (Anton Rudolf);Grisebach, Eduard;287.0
10014568X;Killy_4;Grob, Johannes von (geadelt 1688), auch: Reinhold von Freyenthal, Ernst Warnmund von Freyenthal;Grob, Johannes von;522.0
118697927;Killy_4;Groddeck, Georg;Groddeck, Georg;607.0
101145918;Killy_4;Grönau, Isidore, Pseud. für Wilhelmine Friederike Karoline von Sydow, geb. von Criegern;Grönau, Isidore;695.0
118911198;Killy_4;Gröner, Walter;Gröner, Walter;212.0
120435233;Killy_4;Gröschner, Annett;Gröschner, Annett;1022.0
118542389;Killy_4;Grogger, Paula;Grogger, Paula;479.0
105744441;Killy_4;Groll, Gunter, auch: Sebastian Grill;Groll, Gunter;376.0
104368721;Killy_4;Grolman, Ludwig Adolf Christian von, auch: Gratianus, E;Grolman, Ludwig Adolf Christian von;566.0
120453487;Killy_4;Grond, Walter;Grond, Walter;760.0
118702718;Killy_4;Gronemann, Sammy (Samuel);Gronemann, Sammy;349.0
119196778;Killy_4;Groner, Auguste, geb. Kopallik, Pseud. M. Renorga, Metis, A. v. d. Paura, Olaf Björnson;Groner, Auguste;505.0
118542451;Killy_4;Gropper, Johannes;Gropper, Johannes;697.0
102500355;Killy_4;Groß, Erhart;Groß, Erhart;491.0
116868775;Killy_4;Groß, Ferdinand, auch: Piccolo;Groß, Ferdinand;464.0
116868902;Killy_4;Groß, Gross, Hans, Hanns;Groß, Hans;426.0
118542524;Killy_4;Groß, Gross, Otto;Groß, Otto;397.0
104160268;Killy_4;Groß-Hoffinger, Anton Johann, auch: Anton Johann Groß, Anton Groessinger, Hans Normann;Groß-Hoffinger, Anton Johann;1157.0
117564273;Killy_4;Grosse, Ernst;Grosse, Ernst;276.0
118718983;Killy_4;Grosse, Julius (Waldemar), auch: Otfried von der Ilm;Grosse, Julius;504.0
120671883;Killy_4;Grosse, Karl (Friedrich August), auch: Graf E(douard) R(omeo) Vargas(-Bedemar), Marquis (Carl) von G.;Grosse, Karl;599.0
118542648;Killy_4;Großmann, Gustav Friedrich Wilhelm;Großmann, Gustav Friedrich Wilhelm;677.0
118542664;Killy_4;Grossmann, Stefan, auch: Oblomow der Jüngere, Gabriel Gram, Thomas Wehrlin;Grossmann, Stefan;517.0
124786596;Killy_4;Grosz, Christiane;Grosz, Christiane;888.0
118542672;Killy_4;Grosz, George, eigentl.: Georg Ehrenfried Groß;Grosz, George;818.0
118542699;Killy_4;Groth, Klaus (Johann);Groth, Klaus;860.0
116878975;Killy_4;Grotthuß, Grotthuss, Elisabeth Freiin von;Grotthuß, Elisabeth Freiin von;380.0
116117249;Killy_4;Grube, Marie Elisabeth, geb. Diez, auch: Elisabeth, Elisabeth D.;Grube, Marie Elisabeth;467.0
118823248;Killy_4;Gruber, Johann Gottfried, auch: Adolph Grimm, Joseph aus der Grube;Gruber, Johann Gottfried;1012.0
120012502;Killy_4;Gruber, Reinhard Peter;Gruber, Reinhard Peter;811.0
121340775;Killy_4;Gruber, Sabine;Gruber, Sabine;562.0
119182238;Killy_4;Grübel, Johann Konrad;Grübel, Johann Konrad;334.0
116887680;Killy_4;Grün, Albert Julius Leberecht;Grün, Albert Julius Leberecht;728.0
118719033;Killy_4;Grün, Anastasius, eigentl.: Anton Alexander Graf von Auersperg;Grün, Anastasius;882.0
1216725128;Killy_4;Grün, Karl (Theodor Ferdinand);Grün, Karl;695.0
118542818;Killy_4;Grün, Max von der;Grün, Max von der;981.0
1057762644;Killy_4;Grünbaum, Fritz, eigentl.: Franz Friedrich G.;Grünbaum, Fritz;782.0
119371391;Killy_4;Grünbein, Durs;Grünbein, Durs;960.0
118542842;Killy_4;Grünberg, Karl;Grünberg, Karl;442.0
120117851;Killy_4;Grüneberger, Ralph;Grüneberger, Ralph;403.0
116888385;Killy_4;Grüner, Christoph Sig(is)mund;Grüner, Christoph Sigmund;376.0
116888458;Killy_4;Grünewald, Alfred, bis 1923: Grünwald;Grünewald, Alfred;314.0
120674831;Killy_4;Grüning, Uwe;Grüning, Uwe;639.0
11869846X;Killy_4;Grünpeck, Joseph;Grünpeck, Joseph;1042.0
11926434X;Killy_4;Gruenter, Undine;Gruenter, Undine;758.0
11906037X;Killy_4;Grumbach, Argula von;Grumbach, Argula von;612.0
116900903;Killy_4;Grunholzer, Heinrich;Grunholzer, Heinrich;267.0
115672060;Killy_4;Gruter, Gruterus, Janus, eigentl.: Jan de Gruutere/Gruytere, auch: A[ntwerpiensis] F[ilius] G[ualteri] G[ruteri], Rhanutius Gherus, Johannes Gualtherius, Christophorus Pflugius, Eusth[atius] Suartius Pal[atinus];Gruter, Janus;1484.0
115717994;Killy_4;Gruttschreiber und Czopkendorf, Hans Adam von;Gruttschreiber und Czopkendorf, Hans Adam von;462.0
11690240X;Killy_4;Grynäus, Simon, eigentl.: S. Griner;Grynäus, Simon;851.0
118543032;Killy_4;Gryphius, Andreas, eigentl.: A. Greif oder Greiff, gelegentlich auch: Philip-Gregorius Riesentod;Gryphius, Andreas;4387.0
119209322;Killy_4;Gryphius, Christian, eigentl. Greif, auch: Diensthold;Gryphius, Christian;1209.0
118543040;Killy_4;Grzimek, Bernhard (Klaus Maria);Grzimek, Bernhard;360.0
103995633;Killy_4;Grzimek, Martin;Grzimek, Martin;685.0
11894293X;Killy_4;Gstrein, Norbert;Gstrein, Norbert;980.0
118543105;Killy_4;Guardini, Romano;Guardini, Romano;819.0
118698788;Killy_4;Guarinonius, Hippolytus, auch: H. Guarinoni;Guarinonius, Hippolytus;971.0
116908327;Killy_4;Gubitz, Friedrich Wilhelm;Gubitz, Friedrich Wilhelm;461.0
120777193;Killy_4;Gueintz, Gueinz, Gueinzius, Christian;Gueintz, Christian;737.0
118543199;Killy_4;Güll, Friedrich (Wilhelm);Güll, Friedrich;424.0
118543202;Killy_4;Günderrode, Karoline (Friederike Louise Maximiliane) von, auch: Tian, Ion;Günderrode, Karoline von;1417.0
10124469X;Killy_4;Günther von dem Forste, 13. Jh Mittelhochdeutscher;Günther von dem Forste;440.0
1238185177;Killy_4;Günther, Agnes (Elisabeth), geb. Breuning;Günther, Agnes;284.0
118543253;Killy_4;Günther, Herbert;Günther, Herbert;268.0
116912707;Killy_4;Günther, Joachim, auch: Johann Siering;Günther, Joachim;302.0
11854327X;Killy_4;Günther, Johann Christian;Günther, Johann Christian;2095.0
11869894X;Killy_4;Guenther, Johannes (Ferdinand) von;Guenther, Johannes von;528.0
119068443;Killy_4;Günther, Thomas;Günther, Thomas;326.0
11854330X;Killy_4;Guericke, Otto von (geadelt 1666);Guericke, Otto von;801.0
118719254;Killy_4;Guesmer, Carl;Guesmer, Carl;674.0
116917253;Killy_4;Guetermann, Erika, geb. Mitz;Guetermann, Erika;246.0
118543342;Killy_4;Gütersloh, Albert Paris, eigentl.: Albert Conrad Kiehtreiber;Gütersloh, Albert Paris;1064.0
118543393;Killy_4;Guggenheim, Kurt;Guggenheim, Kurt;1161.0
116920289;Killy_4;Guggenheim, Werner Johannes;Guggenheim, Werner Johannes;282.0
119370158;Killy_4;Guggenmos, Josef;Guggenmos, Josef;745.0
118699067;Killy_4;Gugitz, Gustav, auch: G. Litschauer, Jean Reybaud;Gugitz, Gustav;403.0
1221558870;Killy_4;Gulden, Alfred;Gulden, Alfred;629.0
118543563;Killy_4;Gumbel, Emil Julius, auch: Methodicus;Gumbel, Emil Julius;377.0
118543571;Killy_4;Gumpert, Martin, auch: Grünling;Gumpert, Martin;386.0
118820168;Killy_4;Gumpert, Thekla von, eigentl.: T. von Schober;Gumpert, Thekla von;344.0
118719475;Killy_4;Gumplowicz, Ludwig;Gumplowicz, Ludwig;316.0
118719491;Killy_4;Gumppenberg, Hanns (Theodor Karl Wilhelm) Frhr. von, auch: Jodok, Professor Immanuel Tiefbohrer;Gumppenberg, Hanns von;486.0
118699253;Killy_4;Gundacker von Judenburg;Gundacker von Judenburg;395.0
118543601;Killy_4;Gundert, Hermann;Gundert, Hermann;509.0
11854361X;Killy_4;Gundling, Jakob Paul Frhr. von (geadelt 1724);Gundling, Jacob Paul von;1081.0
1135280800;Killy_4;Gundling, Julius Anton, auch: Lucian Herbert;Gundling, Julius Anton;544.0
116926635;Killy_4;Gundling, Nikolaus Hieronymus;Gundling, Nicolaus;1247.0
1243998237;Killy_4;Gundolf, Ernst, eigentl.: Ernst Gundelfinger;Gundolf, Ernst;452.0
118543628;Killy_4;Gundolf, Friedrich (Leopold), eigentl.: F. L. Gundelfinger;Gundolf, Friedrich;1003.0
116926856;Killy_4;Gunert, Johann;Gunert, Johann;389.0
118543652;Killy_4;Gunther von Pairis;Gunther von Pairis;829.0
118983822;Killy_4;Gurk, Paul, auch: Franz Grau;Gurk, Paul;794.0
118699423;Killy_4;Gustas, Aldona, verh. Holmsten;Gustas, Aldona;366.0
;Killy_4;;‘Die gute Frau’;540.0
118543768;Killy_4;Gutenberg, Johannes, eigentl.: Gensfleisch, Johann oder Henne, Henchen, Hengin;Gutenberg, Johannes;2871.0
122554345;Killy_4;Gutmann, Guthmann, Guttmann, Guetmann, Ägidius;Gutmann, Ägidius;424.0
119384809;Killy_4;Guttenbrunner, Michael, auch: Michael Straßburg;Guttenbrunner, Michael;775.0
124390773;Killy_4;Guttmann, Bernhard;Guttmann, Bernhard;413.0
118543830;Killy_4;Gutzkow, Karl (Ferdinand), auch: E. L. Bulwer, Leonhard Falk;Gutzkow, Karl;2327.0
11854392X;Killy_4;Gwalther, Rudolf d. Ä., eigentl.: R. Walther, latinisiert: Gualtherus Tigurinus;Gwalther, Rudolf;855.0
136779662;Killy_4;Gwalther, Rudolf d. J.;Gwalther, Rudolf d. J.;320.0
118869310;Killy_4;Gwerder, Alexander Xaver;Gwerder, Alexander Xaver;535.0
1037610644;Killy_4;Haak, Theodor(e);Haak, Theodor;552.0
1046904418;Killy_4;Haan, Johann Wenzel, auch: J. W. Hann;Haan, Johann Wenzel;212.0
104123524;Killy_4;Haas, Rudolf;Haas, Rudolf;375.0
118544101;Killy_4;Haas, Willy, urkundl.: Vilem, auch: Aktivan, Caliban, Kenes;Haas, Willy;750.0
118179527;Killy_4;Haas, Wolf, eigentl. Wolfgang H.;Haas, Wolf;515.0
118544136;Killy_4;Habe, Hans, auch: Hans Békessy, eigentl.: János Békessy, auch: Antonio Corte, Donald Deen, Paul Fernwald, Fredrick Gert, Frank Richard, John Richler, Hans Wolfgang;Habe, Hans;595.0
105759597;Killy_4;Habeck, Fritz, auch: Glenn Gordon;Habeck, Fritz;859.0
116349301;Killy_4;Haber, Siegmund;Haber, Siegmund;493.0
100018335;Killy_4;Habermann, Johannes, auch: Avenarius;Habermann, Johannes;487.0
118544209;Killy_4;Habermas, Jürgen;Habermas, Jürgen;1164.0
116350989;Killy_4;Habetin, Rudolf;Habetin, Rudolf;311.0
116351144;Killy_4;Habicht, Ludwig;Habicht, Ludwig;324.0
120480301;Killy_4;Habrecht, Isaak, auch: Hisaias sub Cruce Ath.;Habrecht, Isaak;594.0
11869989X;Killy_4;Hachfeld, Eckart, auch: Carola Mohn;Hachfeld, Eckart;522.0
122230019;Killy_4;Hacker, Katharina;Hacker, Katharina;515.0
119328860;Killy_4;Hackl, Erich;Hackl, Erich;1451.0
118699962;Killy_4;Hackländer, Friedrich Wilhelm, Ritter von (seit 1860);Hackländer, Friedrich Wilhelm von;1040.0
116354313;Killy_4;Hackmann, Friedrich August;Hackmann, Friedrich August;329.0
118544330;Killy_4;Hacks, Peter;Hacks, Peter;979.0
100817602;Killy_4;Hadamar von Laber;Hadamar von Laber;530.0
12996378X;Killy_4;Hadeke, Hadus, Hadelius, Johannes, Beiname: Saxo;Hadeke, Johannes;342.0
104301341;Killy_4;Hadewig, Johann Heinrich;Hadewig, Johann Heinrich;482.0
118544349;Killy_4;Hadlaub, Johannes;Hadlaub, Johannes;1285.0
118719793;Killy_4;Hadwiger, Victor;Hadwiger, Viktor;471.0
110141458;Killy_4;Haeberlin, Carl Ludwig, auch: H. E. R. Belani, Louis von Häfely, C. F. Mandien, C. Niedtmann, Niemand;Haeberlin, Carl Ludwig;817.0
118544381;Killy_4;Haeckel, Ernst (Heinrich Philipp August);Haeckel, Ernst;1276.0
118544403;Killy_4;Haecker, Hans-Joachim;Haecker, Hans-Joachim;523.0
118544411;Killy_4;Haecker, Theodor;Haecker, Theodor;374.0
120098229;Killy_4;Hädecke, Wolfgang;Hädecke, Wolfgang;501.0
1243925647;Killy_4;Hädrich, Rolf;Haedrich, Rolf;320.0
120338041;Killy_4;Häfner, Eberhard;Häfner, Eberhard;832.0
115645497;Killy_4;Haefs, Gisbert;Haefs, Gisbert;561.0
11636050X;Killy_4;Häglsperger, Franz Seraph;Häglsperger, Franz Seraph;277.0
118700154;Killy_4;Haemmerli-Marti, Sophie;Haemmerli-Marti, Sophie;247.0
105108626;Killy_4;Haemmerling, Konrad, auch: Curt Moreck, K. Merlin(g), Beatus Rhein, K. von Köln;Haemmerling, Konrad;336.0
131624431;Killy_4;Händl, Klaus;Händl, Klaus;377.0
121174700;Killy_4;Händler, Ernst-Wilhelm;Händler, Ernst-Wilhelm;528.0
118973223;Killy_4;Hänny, Reto;Hänny, Reto;602.0
116363231;Killy_4;Hänselmann, Ludwig;Hänselmann, Ludwig;417.0
116363347;Killy_4;Häny, Arthur;Häny, Arthur;442.0
116363460;Killy_4;Haerdter, Robert;Haerdter, Robert;238.0
118544551;Killy_4;Härtling, Peter;Härtling, Peter;1308.0
;Killy_4;;‘Das Häslein’;586.0
119502240;Killy_4;Häsler, Alfred A(dolf), auch: Jeremias;Häsler, Alfred A.;597.0
118719823;Killy_4;Hätzer, Ludwig;Hätzer, Ludwig;562.0
118719831;Killy_4;Hätzlerin, Clara (Klara);Liederbuch der Clara Hätzlerin;840.0
107389441X;Killy_4;Häuser, Otto, auch: Ottokar Domma;Häuser, Otto;380.0
11871984X;Killy_4;Häusser, Ludwig;Häusser, Ludwig;466.0
120430231;Killy_4;Haffner, (Fridrich) Karl (Wilhelm), eigentl.: K. Schlechter, auch: E. Freudenberg;Haffner, Karl;614.0
118544640;Killy_4;Hafner, Philipp;Hafner, Philipp;944.0
118908154;Killy_4;Hagedorn, Christian Ludwig von;Hagedorn, Christian Ludwig von;459.0
118700421;Killy_4;Hagedorn, Friedrich von;Hagedorn, Friedrich von;1515.0
118544675;Killy_4;Hagelstange, Rudolf;Hagelstange, Rudolf;905.0
100155324;Killy_4;Hagemeister, Johann Gottfried Lucas;Hagemeister, Johann Gottfried Lucas;334.0
1053429355;Killy_4;Hagen, (Ernst) August, auch: A. Troneg;Hagen, August;326.0
118829130;Killy_4;Hagen, Friedrich Heinrich von der, auch: Cruciger;Hagen, Friedrich Heinrich von der;755.0
118544721;Killy_4;Hagen, Gottfried (ca.1230-1299);Hagen, Gottfried;486.0
116378921;Killy_4;Hagen, Henriette Ernestine Christiane vom, verh. von Gilden;Hagen, Henriette Ernestine Christiane vom;285.0
12876502X;Killy_4;Hagius, Johannes;Hagius, Johannes;471.0
11638669X;Killy_4;Hahn, Johann Friedrich;Hahn, Johann Friedrich;624.0
118831372;Killy_4;Hahn, Ludwig Philipp, auch: Johann Ehrlich;Hahn, Ludwig Philipp;590.0
118544837;Killy_4;Hahn, (Johann) Michael;Hahn, Michael;401.0
118544861;Killy_4;Hahn, Philipp Matthäus;Hahn, Philipp Matthäus;614.0
118994212;Killy_4;Hahn, Ulla;Hahn, Ulla;607.0
118544918;Killy_4;Hahn-Hahn, Ida (Marie Louise Sophie Friederike Gustave) Gräfin von;Hahn-Hahn, Ida von;1112.0
11854490X;Killy_4;Hahnemann, (Christian Friedrich) Samuel;Hahnemann, Samuel;508.0
115497102;Killy_4;Hahnl, Hans Heinz;Hahnl, Hans Heinz;465.0
123637287;Killy_4;Haidegger, Christine;Haidegger, Christine;411.0
128056762;Killy_4;Haidvogel, Carl Julius;Haidvogel, Carl Julius;366.0
118885693;Killy_4;Hakel, Hermann;Hakel, Hermann;453.0
115643249;Killy_4;Haken, Johann Christian Ludwig;Haken, Johann Christian Ludwig;380.0
118545043;Killy_4;Halbe, Max;Halbe, Max;1240.0
;Killy_4;;‘Halbe Birne’;543.0
;Killy_4;;‘Halbe Decke’;535.0
118700944;Killy_4;Halem, Gerhard Anton von;Halem, Gerhard Anton von;1183.0
116405740;Killy_4;Hallbauer, Friedrich Andreas;Hallbauer, Friedrich Andreas;625.0
118545140;Killy_4;Haller, Albrecht von;Haller, Albrecht von;2352.0
122237153;Killy_4;Haller, Christian;Haller, Christian;641.0
118701061;Killy_4;Haller, Karl (Carl) Ludwig von;Haller, Karl Ludwig von;960.0
119041952;Killy_4;Haller, Paul;Haller, Paul;234.0
118701142;Killy_4;Hallmann, Johann Christian;Hallmann, Johann Christian;1464.0
118720074;Killy_4;Halm, Friedrich, auch: Fiedel, eigentl.: Eligius Franz Joseph Frhr. von Münch-Bellinghausen;Halm, Friedrich;1042.0
128421193;Killy_4;Halter, Ernst;Halter, Ernst;310.0
110861841;Killy_4;Hamadani, Roswitha, auch: R. Hamadani-Dabagh, R. Reinhard-Hamadani;Hamadani, Roswitha;206.0
124138004;Killy_4;Hamann d. Ä., Johann Georg;Hamann d. Ä., Johann Georg;716.0
11854523X;Killy_4;Hamann, Johann Georg;Hamann, Johann Georg;2231.0
1037659775;Killy_4;Hamann, Johann Michael;Hamann, Johann Michael;298.0
118545264;Killy_4;Hamburger, Käte;Hamburger, Käte;579.0
118842285;Killy_4;Hamburger, Michael (Peter Leopold);Hamburger, Michael;714.0
118701223;Killy_4;Hamerling, Robert, eigentl.: Rupert (Johann Baptist) Hammerling;Hamerling, Robert;1027.0
116440384;Killy_4;Hamm, Peter;Hamm, Peter;437.0
118720155;Killy_4;Hammel, Claus;Hammel, Claus;386.0
11854540X;Killy_4;Hammer, Franz, auch: F. R. Böcklin;Hammer, Franz;389.0
116441577;Killy_4;Hammer, (Friedrich) Julius;Hammer, Julius;275.0
118545426;Killy_4;Hammer-Purgstall, Joseph Frhr. von;Hammer-Purgstall, Joseph von;849.0
100157947;Killy_4;Hammerdörfer, Karl;Hammerdörfer, Karl;287.0
115673261;Killy_4;Hammerschlag, Peter (Hermann), auch: Peter Mahr, STOMP, Werbock;Hammerschlag, Peter;583.0
118545442;Killy_4;Hammerstein(-Equord), Hans Frhr. von;Hammerstein, Hans von;423.0
116444665;Killy_4;Hampe, Johann Christoph, auch: Echtermann Larsen;Hampe, Johann Christoph;238.0
129918563;Killy_4;Hancke, Hanke, Hanckius, Gottfried Benjamin;Hancke, Gottfried Benjamin;477.0
118545566;Killy_4;Handel-Mazzetti, Enrica Freiin von, auch: Marien Kind;Handel-Mazzetti, Enrica von;545.0
118545574;Killy_4;Handke, Peter;Handke, Peter;2785.0
124637140;Killy_4;Hanika, Iris;Hanika, Iris;510.0
116453680;Killy_4;Hanke, Henriette (Wilhelmine), geb. Arndt;Hanke, Henriette;214.0
1052872557;Killy_4;Hanke, Martin;Hanke, Martin;763.0
127465235;Killy_4;Hannighofer, Erich;Hannighofer, Erich;175.0
115739998;Killy_4;Hannover, Heinrich;Hannover, Heinrich;682.0
118545663;Killy_4;Hannsmann, Margarete, geb. Wurster;Hannsmann, Margarete;368.0
100945236;Killy_4;Bruder Hans;Hans, Bruder;675.0
119011697;Killy_4;Hans von Bühel;Hans von Bühel;523.0
133022374;Killy_4;Hans von Gersdorf, auch: Schielhans;Hans von Gersdorf;445.0
118545809;Killy_4;Hansjakob, Heinrich, auch: Hans am See;Hansjakob, Heinrich;901.0
118545825;Killy_4;Hanslick, Eduard;Hanslick, Eduard;507.0
116461381;Killy_4;Hanstein, (Ludwig) Adalbert von, auch: Ludwig Bertus;Hanstein, Adalbert von;307.0
118720309;Killy_4;Happel, Eberhard Werner (zweiter Vorname auch: Guerner);Happel, Eberhard Werner;1113.0
189458852;Killy_4;Happel, Wilfried;Happel, Wilfried;390.0
116463074;Killy_5;Harbeck, Hans;Harbeck, Hans;306.0
118701495;Killy_5;Harbou, Thea (Gabriele) von;Harbou, Thea von;472.0
101272227;Killy_5;Hardegger;Hardegger;444.0
1194108008;Killy_5;Hardekopf, Ferdinand (Wilhelm Emil), auch: Stefan Wronski;Hardekopf, Ferdinand;518.0
118545892;Killy_5;Harden, Maximilian, auch: Apostata, Kent, eigentl.: M. Felix Ernst Witkowski;Harden, Maximilian;925.0
119295199;Killy_5;Hardenberg, Henriette, eigentl.: Margarete Rosenberg, verh. Wolfenstein, verh. Frankenschwerth, auch: Martha von Eschstruth;Hardenberg, Henriette;388.0
